NewID,Area,Veg_Com_No,Veg_Area,Per_Area,
583,138392.97,9,856.74,0.0062,
584,17978.09,8,1735.93,0.0966,
584,17978.09,4,6204.67,0.3451,
584,17978.09,2,3512.07,0.1954,
584,17978.09,9,6525.43,0.363,
585,17079.84,8,13978.91,0.8184,
585,17079.84,4,3100.93,0.1816,
586,17397.42,8,117.43,0.0067,
586,17397.42,4,4801.48,0.276,
586,17397.42,2,3341.28,0.1921,
586,17397.42,9,9137.23,0.5252,
587,16650.61,8,14096.82,0.8466,
587,16650.61,4,2553.8,0.1534,
588,123336.66,8,117479.71,0.9525,
588,123336.66,4,5856.94,0.0475,
589,117990.07,8,117990.07,1,
590,17356.52,8,2267.02,0.1306,
590,17356.52,4,4591.81,0.2646,
590,17356.52,2,2685.84,0.1547,
590,17356.52,9,7811.86,0.4501,
591,17101.49,8,5555.92,0.3249,
591,17101.49,4,6235.93,0.3646,
591,17101.49,2,3561.92,0.2083,
591,17101.49,9,1747.73,0.1022,
592,16730.21,8,10966.76,0.6555,
592,16730.21,4,2476.48,0.148,
592,16730.21,2,3286.97,0.1965,
593,141804.36,7,117370.27,0.8277,
593,141804.36,8,24434.1,0.1723,
594,150330.47,8,62859.62,0.4181,
594,150330.47,-1,87470.85,0.5819,
595,16358.93,8,14396,0.88,
595,16358.93,4,5.92,0.0004,
595,16358.93,2,1957.01,0.1196,
596,203093.95,8,160749.68,0.7915,
596,203093.95,4,22865.51,0.1126,
596,203093.95,-1,19306.06,0.0951,
596,203093.9476,8,172.7055964,0.000850373,
596,203093.9476,4,172.7055964,0.000850373,
597,15987.64,8,13787.02,0.8624,
597,15987.64,4,1745.05,0.1091,
597,15987.64,2,455.58,0.0285,
598,130870.43,8,128923.44,0.9851,
598,130870.43,4,1946.99,0.0149,
599,147067.41,7,72937.62,0.4959,
599,147067.41,8,55420.16,0.3768,
599,147067.41,4,18709.63,0.1272,
600,15616.36,8,12446.91,0.797,
600,15616.36,4,3169.45,0.203,
601,100258.85,8,93931.73,0.9369,
601,100258.85,4,6327.12,0.0631,
602,15245.08,8,11342.27,0.744,
602,15245.08,4,3902.8,0.256,
603,36228.68,-1,36228.68,1,
604,35824.82,-1,35824.82,1,
605,14873.79,8,13815.48,0.9288,
605,14873.79,4,1058.31,0.0712,
606,35420.96,-1,35420.96,1,
607,35017.11,-1,35017.11,1,
608,126450.27,7,98930.38,0.7824,
608,126450.27,8,20894.3,0.1652,
608,126450.27,4,6625.58,0.0524,
609,142025.54,8,138758.09,0.977,
609,142025.54,4,3267.44,0.023,
610,34613.25,2,124.06,0.0036,
610,34613.25,-1,34489.19,0.9964,
611,34209.4,2,5015.68,0.1466,
611,34209.4,-1,29193.71,0.8534,
612,33805.54,2,10292.73,0.3045,
612,33805.54,-1,23512.81,0.6955,
613,33401.69,2,14012.29,0.4195,
613,33401.69,-1,19389.39,0.5805,
614,32997.83,2,16712.29,0.5065,
614,32997.83,-1,16285.54,0.4935,
615,141817.69,7,141817.69,1,
616,157908.51,8,85487.78,0.5414,
616,157908.51,4,11826.44,0.0749,
616,157908.51,-1,60594.29,0.3837,
617,32593.98,2,18968.58,0.582,
617,32593.98,-1,13625.39,0.418,
618,35994.86,2,21146.71,0.5875,
618,35994.86,-1,14848.15,0.4125,
619,35454.7,2,24452.67,0.6897,
619,35454.7,-1,11002.03,0.3103,
620,78718.53,8,76650.95,0.9737,
620,78718.53,4,2067.58,0.0263,
621,155741.86,7,28112.52,0.1805,
621,155741.86,8,38432.13,0.2468,
621,155741.86,-1,89197.21,0.5727,
622,76686.32,8,67209.83,0.8764,
622,76686.32,4,9476.49,0.1236,
623,130927.34,7,95905.93,0.7325,
623,130927.34,8,23023.38,0.1758,
623,130927.34,1,11998.03,0.0916,
624,34914.54,2,28190.28,0.8074,
624,34914.54,-1,6724.27,0.1926,
625,34374.39,2,32441.89,0.9438,
625,34374.39,-1,1932.5,0.0562,
626,33834.23,2,33834.23,1,
627,33294.07,2,33294.07,1,
628,134910.47,7,134910.47,1,
629,32753.91,2,32753.91,1,
630,160815.23,7,81867.52,0.5091,
630,160815.23,8,26030.29,0.1619,
630,160815.23,1,33050.33,0.2055,
630,160815.23,4,19867.09,0.1235,
631,32213.76,2,32213.76,1,
632,165486.56,7,15875.25,0.0959,
632,165486.56,8,82884.48,0.5009,
632,165486.56,4,11563.96,0.0699,
632,165486.56,-1,55162.86,0.3333,
633,31673.6,2,31673.6,1,
634,64867.49,8,62834.02,0.9687,
634,64867.49,4,2033.46,0.0313,
635,141831.02,7,64463.54,0.4545,
635,141831.02,-1,77367.48,0.5455,
636,31133.44,2,31079.32,0.9983,
636,31133.44,9,54.12,0.0017,
637,59376.45,8,57295.66,0.965,
637,59376.45,4,48.24,0.0008,
637,59376.45,-1,2032.54,0.0342,
638,30593.29,2,26711.25,0.8731,
638,30593.29,9,3882.03,0.1269,
639,30053.13,2,22791.51,0.7584,
639,30053.13,9,7261.62,0.2416,
640,29512.97,2,22185.09,0.7517,
640,29512.97,9,7327.88,0.2483,
641,130984.25,7,122605.41,0.936,
